course_id,student_id,class_participation,attendance,calibration,assignments,midterm,final,weekly_hours_1,weekly_hours_2,weekly_hours_3,weekly_hours_4,weekly_hours_5,score,grade
CSE1,1,48.1217268183,23.0833924827,33.964816472,48.3924251593,29.7292134854,41.8291825854,1.15571443057,1.24383873584,1.37682650477,0.4440982796,0.4440982796,46.6635070255,D
CSE1,2,36.9412179317,26.0324647314,50.0229452419,41.2960949224,21.4732221891,26.9561356513,0.368020403255,0.860494541643,1.13898882549,1.03870364873,1.03870364873,40.4148443537,F
CSE1,3,37.3591412387,23.1282729988,44.1034385633,37.3730053494,44.0113152317,51.271772213,1.57585846765,1.94760415585,0.321942873631,1.57059205644,1.57059205644,50.4290512585,D
CSE1,4,34.6351568892,21.547943585,37.6152573192,35.5288871478,51.6381192418,59.3088575288,1.22406235409,1.35560178287,0.933760045527,0.0446608559836,0.0446608559836,52.3920551606,D
CSE1,5,44.3270381466,23.2875386916,43.9081451723,42.9644604784,9.56219949109,47.089551105,0.107818544148,0.397139776854,0.69034410231,0.648724919452,0.648724919452,43.5942191417,F
CSE1,6,28.4923065156,29.8733540108,39.3954262958,40.5413804784,43.597804335,43.298913367,0.840387360002,0.853402018696,0.450079915628,1.7458447528,1.7458447528,47.4015667619,D
CSE1,7,48.7240588211,18.8268965136,49.0530350996,37.593024271,47.9041582846,43.0448867927,1.35813767313,0.686692479549,1.18502373753,1.6894192152,1.6894192152,50.8336874523,D
CSE1,8,36.1939654955,32.3441569782,52.1585345314,40.3051779978,33.7181286623,43.1666206856,1.83720355596,1.59527760792,0.624539675404,1.07688118519,1.07688118519,48.4650205021,D
CSE1,9,41.5951954803,46.5980217711,57.4846032523,35.6599940924,16.8080516443,44.1218658581,0.000804049782715,1.75999657713,1.83261110694,1.73321654833,1.73321654833,45.7867511504,D
CSE1,10,38.7531481226,37.4204416058,28.8280293161,44.8862242385,39.496798493,36.1458688988,1.95351829806,1.80768391165,1.8192710499,1.89961198271,1.89961198271,44.9058343503,F
CSE1,11,47.3105396852,28.0816444764,28.4470895566,36.8701000465,28.0098766771,40.3803387946,0.753160629492,1.32543962475,0.514236587564,1.65281399526,1.65281399526,41.4419573917,F
CSE1,12,29.6992964525,21.1237103592,35.9642730964,48.5715539336,23.3568730943,37.0208122064,1.94756707672,0.54041652406,0.221782601488,1.70823088767,1.70823088767,42.2687604362,F
CSE1,13,38.3879139799,22.5284170625,41.2802965556,42.8244414925,16.4693605077,45.7415941297,1.20943220195,0.504733403009,0.385925464038,0.197486803641,0.197486803641,43.5790351657,F
CSE1,14,38.0797282267,46.9245460103,47.0093513689,44.1550496627,36.0559124557,41.9235119334,1.65769161596,1.70979588539,0.999168341358,1.30260866468,1.30260866468,49.6724987406,D
CSE1,15,45.6688472117,30.5080775478,42.5250795779,32.3356170798,38.7208755251,47.4664792678,1.14942300942,1.05542929262,1.45717133595,1.40703397631,1.40703397631,47.4437347892,D
CSE1,16,34.5005436634,23.6300435343,23.8223902734,41.1856770314,23.1411619735,42.7770778818,1.25615239661,1.60432216801,0.416388876818,1.22048162529,1.22048162529,39.9073283256,F
CSE1,17,39.1378589622,31.9091548467,37.550367899,45.1838951577,35.7263397078,50.9043463147,0.571152563391,1.14497703438,0.496067116754,1.59923052347,1.59923052347,50.0628477929,D
CSE1,18,35.6107079104,51.0025513648,46.6237971409,33.3240957873,17.4122447141,45.4947373093,1.17366668131,1.46628505058,1.70334374987,0.0691424397433,0.0691424397433,43.0864240007,F
CSE1,19,40.2110687336,31.2015895248,41.8407578829,38.136470458,38.8204713506,59.3348981028,1.50004352741,1.03802325493,0.831697436535,1.54047746911,1.54047746911,52.119456904,D
CSE1,20,42.9140760686,36.1720310971,46.0960894425,40.2283018269,30.5122402827,30.7254735398,1.71662767286,1.541767821,1.23337013431,1.46345720148,1.46345720148,43.6231749252,F
CSE1,21,34.4969041139,33.0017031996,38.2213748591,30.3881787583,27.947732509,39.4715831822,1.51016437694,1.13771598141,0.467332278479,0.519396786597,0.519396786597,40.1299576024,F
CSE1,22,45.7236185492,26.4775015351,38.3939354486,42.2061157443,28.8807954022,50.3104082415,1.39611449689,0.931419757184,0.203934518852,0.514138597644,0.514138597644,47.9725641596,D
CSE1,23,44.507953603,18.5748180198,41.4924911279,45.9231245331,39.5577477271,61.6982799476,1.72895886011,0.685377815907,1.03171403394,1.26460663486,1.26460663486,55.0627378083,C-
CSE1,24,42.5124716945,26.5065727759,43.2804131777,33.9833884142,38.2545280385,42.259556556,0.645361993673,0.136418696833,0.9542819741,0.690594923182,0.690594923182,45.9040833837,D
CSE1,25,44.5042797463,27.9110576663,41.586397761,42.4538218506,35.8241185679,44.3056829522,1.34157758158,0.755848358656,0.305343288186,1.59317735601,1.59317735601,48.4306591216,D
CSE1,26,36.5813607041,35.8662319118,40.9520691665,30.8140161213,31.51471331,42.4158003024,0.901747872827,0.159252155397,1.24361246348,0.892292464007,0.892292464007,42.8591904877,F
CSE1,27,39.3855488724,38.3898341387,34.6347017097,39.7291314351,30.856032407,53.3201997881,0.764205504063,1.96563422746,1.08802023763,1.56549882957,1.56549882957,47.7966737567,D
CSE1,28,35.3211528287,39.311020813,43.0205102906,28.6895935171,36.802182882,41.9888449557,0.821622699844,0.363225702662,1.30827469394,1.98094356725,1.98094356725,43.7698019863,F
CSE1,29,38.6605596019,32.8558732525,40.9745701679,47.8499239576,32.557440151,48.7604888791,0.802959166939,1.62371739544,0.289091080249,0.600496679068,0.600496679068,50.1750987422,D
CSE1,30,42.6517773337,38.8514116427,49.0358712633,42.8623037656,37.5080654755,41.7613888077,0.634767891917,1.74992328991,1.50305563427,0.286011656516,0.286011656516,50.0288853995,D
CSE1,31,70.6170608101,75.1012717733,51.5875566358,67.4591942999,71.5516112577,75.856663793,1.44296411147,1.95572400886,1.86587701747,2.22717738901,2.22717738901,80.585909014,B+
CSE1,32,66.5263352012,74.2001793325,77.1436795865,66.8099126195,61.6935171069,65.3780884548,1.93449164785,1.26867721731,1.71502233466,2.29662551233,2.29662551233,79.6372876609,B
CSE1,33,71.9438969819,63.0494265912,59.1970169989,64.886030907,60.8110199782,65.1890847874,1.62953137465,2.85569798565,1.66055387305,1.33988142843,1.33988142843,75.1953337308,B
CSE1,34,61.6932787842,73.0539342423,66.8208814545,58.279789477,83.5311851267,55.8519442019,2.25371120433,2.79193993401,2.39473775123,1.29889359788,1.29889359788,76.6378935642,B
CSE1,35,80.1542855619,57.9865557374,54.8249124429,67.0283026348,58.3916831255,68.8535635796,2.75472094939,1.98309030003,1.53730024781,2.02835008705,2.02835008705,76.0743858148,B
CSE1,36,69.1229231252,59.6277697612,69.3562259168,58.6520819459,57.7289659336,58.6935287001,1.89537800029,2.71340499304,2.61655602741,2.75066545271,2.75066545271,72.2462713425,B-
CSE1,37,68.2729007629,66.5626385027,48.0147121789,62.2665028706,41.5268418403,58.3380696247,2.56891483758,1.83715605153,1.5905775888,1.36790688309,1.36790688309,65.4909098091,C+
CSE1,38,64.744057762,63.0977897492,70.3649209444,66.2358080756,47.5743794,67.90207617,1.91393140112,2.36692980033,2.08824276717,1.92567823742,1.92567823742,74.8857519882,B-
CSE1,39,61.3720144043,60.5126196733,62.717056601,64.6619105219,67.9623523261,65.2672712105,2.31245866343,1.79598127882,1.97584298361,1.85786466806,1.85786466806,76.316339299,B
CSE1,40,60.6611566119,58.2755196121,79.8848404288,71.5282827824,55.355870087,71.7502281566,1.26368195006,2.0114840349,2.71071282519,1.99457837184,1.99457837184,80.6722631293,B+
CSE1,41,64.3201133695,59.4250527821,52.5477274172,62.1589881123,68.6695518196,74.1001384995,1.86596301394,1.37910340567,2.77677286879,1.32302154097,1.32302154097,76.5845443615,B
CSE1,42,61.0136510725,74.391687442,63.6110438413,47.2115800989,50.736418424,60.2222290646,2.81862397731,2.92997784822,1.36876888474,1.68488128227,1.68488128227,66.4426772342,C+
CSE1,43,66.4133785612,45.5667659433,65.9378545111,50.8788092651,54.5595919104,64.8986389311,2.21095800206,1.58843137649,2.17069691788,1.52376080821,1.52376080821,69.3891876537,C+
CSE1,44,60.8695128408,68.5249436437,72.863193539,68.4507477308,70.4202777765,76.322906285,2.53354917447,1.20691911223,2.79641009203,2.68905388646,2.68905388646,83.7145972674,B+
CSE1,45,68.1054135042,62.6356304819,59.6171443089,56.6810178105,79.0698161851,70.7657747516,2.00940121619,1.28863080046,1.89223443807,2.60066449155,2.60066449155,78.2858472275,B
CSE1,46,69.7806085206,72.278135,63.6917152522,61.7057740159,69.5172008157,68.9913433521,1.99611124966,1.02818458838,2.84373661097,1.85327831654,1.85327831654,78.5284020505,B
CSE1,47,61.470797463,70.1507361364,45.8602661674,53.0398104043,76.1761392589,73.1434424559,2.68579968039,2.43189139892,1.55798178091,2.21403092158,2.21403092158,74.2021576742,B-
CSE1,48,70.9634303388,37.1746553235,56.3586490878,66.0061699658,81.7505358851,59.7677792158,1.13561386868,2.12899664048,2.21766234839,1.29093122053,1.29093122053,76.7616136257,B
CSE1,49,63.8102903212,70.8464661048,66.6129276044,56.3061742582,74.4409806847,68.4560838659,2.1465445431,2.58915670237,2.36490741953,2.01922658844,2.01922658844,77.796040853,B
CSE1,50,70.7764394304,68.2427424345,71.8333946104,69.2067576703,52.8971595787,73.8647737255,2.88552515087,2.01415984657,1.4564114667,1.59389417157,1.59389417157,79.9442661087,B
CSE1,51,67.1908317365,65.2186283663,60.7461098475,55.2743618537,61.8412081624,75.3463859994,2.03572009634,2.58364207901,1.02753502512,2.71930190714,2.71930190714,75.5389387947,B
CSE1,52,70.6116416083,60.3132618372,79.4508441856,66.826933777,69.9321523775,58.3567062783,1.38893161906,2.39152842854,1.83344792474,2.34319676181,2.34319676181,79.6064831532,B
CSE1,53,60.0149010224,73.5328122196,77.0819938116,63.7207727337,58.4366840858,62.2382805466,2.69587878489,2.55569695372,2.87696378371,2.26694802524,2.26694802524,76.3226827994,B
CSE1,54,64.4660300661,60.8697069029,62.5147800658,53.9432566621,67.9714064105,66.6790062161,1.50327828471,1.81296573795,1.68605621966,1.24950260014,1.24950260014,73.8131467028,B-
CSE1,55,72.257146303,83.3471762665,43.6919759906,66.6929743292,45.6292808607,61.9770185989,2.40145207297,2.29554126637,2.55948859097,1.941175759,1.941175759,69.2272011181,C+
CSE1,56,61.9098157616,70.6438285549,48.7794689936,52.6885585667,53.8850922326,61.2572863213,2.08052188079,1.35958859539,1.34947262565,2.97314555917,2.97314555917,66.0563914825,C+
CSE1,57,54.8139938716,86.3782806744,56.777129387,53.2427296777,68.8176772014,68.7880092973,2.89767257656,1.64363992678,1.6839056726,2.89659834815,2.89659834815,73.5930267471,B-
CSE1,58,55.2870540926,57.1446600308,71.9267288634,64.0519790448,38.3920483778,61.5261301199,2.24867340481,1.34520924024,1.28919544168,2.29017128052,2.29017128052,69.2748880598,C+
CSE1,59,52.4677967366,47.4407435977,65.4821783023,54.6226059897,50.8151624749,51.4846097616,2.6759559241,1.81727445003,2.43354162829,1.30344974206,1.30344974206,64.2349046086,C
CSE1,60,54.4291803904,72.1478959749,46.2460174702,54.8430985292,62.805098503,66.5329312109,1.01586575239,1.48283749593,2.39861524739,2.27825369744,2.27825369744,69.1574979095,C+
CSE1,61,62.9418041841,73.5270406173,61.169873369,56.5926950355,44.0866607792,61.028550466,2.97868011233,1.81384398826,2.3769946359,2.13132422509,2.13132422509,67.6308127527,C+
CSE1,62,71.3926404142,65.3536009705,75.9068909965,51.9988156709,63.6283309569,58.8792831279,1.15542914066,2.95044468487,1.50679206897,1.93733167532,1.93733167532,73.486268049,B-
CSE1,63,62.7888536024,49.6120675426,60.0015625016,66.3149608677,54.2049776024,53.0398329454,1.64425902723,1.64063865164,2.38472024325,1.85607493894,1.85607493894,69.0333842302,C+
CSE1,64,66.617636768,60.5210481528,57.0002430618,63.2596028894,59.7924594495,71.0967572688,2.89230479091,2.96498188995,1.45459508183,2.19853951132,2.19853951132,75.1470384176,B
CSE1,65,64.4500425492,71.1798553392,79.4369928201,58.5146991232,60.1511886126,48.410211577,1.01787820474,2.27261225171,1.84929823186,2.69993977703,2.69993977703,71.8036421769,B-
CSE1,66,65.0427447272,63.1582367435,63.4272762944,58.2412555298,65.0822251731,52.1046647669,2.64546001084,1.75018203679,1.74384424334,2.50224208074,2.50224208074,70.4203294476,B-
CSE1,67,64.1590058013,63.8401481453,59.1667432097,62.1510885894,56.7983239196,62.0690775621,2.72242327673,2.71496899817,1.71061582324,2.15872108059,2.15872108059,71.7709209763,B-
